Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.305927,0.79562,0.471042,0.441927,3,24,3143336105.000000,2596627385.000000,0.000000,523,.,.,476.000000,47.000000,,10.1276595745,160,.,.,138.000000,22.000000,,6.27272727273,363,.,.,338.000000,25.000000,,13.52,259,.,.,176.000000,65.000000,,2.70769230769,109,.,.,94.000000,9.000000,,10.4444444444,28,.,.,16.000000,7.000000,,2.28571428571,122,.,.,66.000000,49.000000,,1.34693877551
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.607452,0.94085,0.0,0.738255,241,526,2596627385.000000,2596627385.000000,0.000000,23001,.,.,19056.000000,3945.000000,,4.83041825095,13972,.,.,10801.000000,3171.000000,,3.40618101545,9029,.,.,8255.000000,774.000000,,10.665374677,13170,.,.,6901.000000,3312.000000,,2.0836352657,12391,.,.,6543.000000,3046.000000,,2.14806303349,779,.,.,358.000000,266.000000,,1.34586466165,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.607452,0.94085,0.0,0.738255,241,526,2596627385.000000,2596627385.000000,0.000000,23001,.,.,19056.000000,3945.000000,,4.83041825095,13972,.,.,10801.000000,3171.000000,,3.40618101545,9029,.,.,8255.000000,774.000000,,10.665374677,13170,.,.,6901.000000,3312.000000,,2.0836352657,12391,.,.,6543.000000,3046.000000,,2.14806303349,779,.,.,358.000000,266.000000,,1.34586466165,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,cov0-20,ALL,*,QUAL,*,0.100239,0.638418,0.603139,0.173272,20,43,380403144.000000,2588458.000000,0.000000,1257,.,.,1075.000000,182.000000,,5.90659340659,126,.,.,93.000000,33.000000,,2.81818181818,1131,.,.,982.000000,149.000000,,6.59060402685,446,.,.,132.000000,278.000000,,0.474820143885,113,.,.,58.000000,34.000000,,1.70588235294,64,.,.,29.000000,27.000000,,1.07407407407,269,.,.,45.000000,217.000000,,0.207373271889
INDEL,I16_PLUS,cov0-20,PASS,*,QUAL,*,0.100239,0.638418,0.603139,0.173272,20,43,380403144.000000,2588458.000000,0.000000,1257,.,.,1075.000000,182.000000,,5.90659340659,126,.,.,93.000000,33.000000,,2.81818181818,1131,.,.,982.000000,149.000000,,6.59060402685,446,.,.,132.000000,278.000000,,0.474820143885,113,.,.,58.000000,34.000000,,1.70588235294,64,.,.,29.000000,27.000000,,1.07407407407,269,.,.,45.000000,217.000000,,0.207373271889
INDEL,I16_PLUS,cov20-40,ALL,*,QUAL,*,0.522639,0.920578,0.117542,0.666746,177,329,1088543412.000000,938046664.000000,0.000000,13097,.,.,11277.000000,1820.000000,,6.19615384615,6845,.,.,5452.000000,1393.000000,,3.91385498923,6252,.,.,5825.000000,427.000000,,13.6416861827,7291,.,.,3747.000000,1916.000000,,1.95563674322,5923,.,.,3134.000000,1323.000000,,2.36885865457,511,.,.,231.000000,185.000000,,1.24864864865,857,.,.,382.000000,408.000000,,0.936274509804
INDEL,I16_PLUS,cov20-40,PASS,*,QUAL,*,0.522639,0.920578,0.117542,0.666746,177,329,1088543412.000000,938046664.000000,0.000000,13097,.,.,11277.000000,1820.000000,,6.19615384615,6845,.,.,5452.000000,1393.000000,,3.91385498923,6252,.,.,5825.000000,427.000000,,13.6416861827,7291,.,.,3747.000000,1916.000000,,1.95563674322,5923,.,.,3134.000000,1323.000000,,2.36885865457,511,.,.,231.000000,185.000000,,1.24864864865,857,.,.,382.000000,408.000000,,0.936274509804
INDEL,I16_PLUS,cov40-60,ALL,*,QUAL,*,0.80244,0.969051,0.113197,0.87791,37,154,1655614917.000000,1601320924.000000,0.000000,8362,.,.,6556.000000,1806.000000,,3.63012181617,6710,.,.,5078.000000,1632.000000,,3.11151960784,1652,.,.,1478.000000,174.000000,,8.49425287356,7032,.,.,3803.000000,1868.000000,,2.03586723769,6043,.,.,3223.000000,1568.000000,,2.05548469388,193,.,.,96.000000,49.000000,,1.95918367347,796,.,.,484.000000,251.000000,,1.92828685259
INDEL,I16_PLUS,cov40-60,PASS,*,QUAL,*,0.80244,0.969051,0.113197,0.87791,37,154,1655614917.000000,1601320924.000000,0.000000,8362,.,.,6556.000000,1806.000000,,3.63012181617,6710,.,.,5078.000000,1632.000000,,3.11151960784,1652,.,.,1478.000000,174.000000,,8.49425287356,7032,.,.,3803.000000,1868.000000,,2.03586723769,6043,.,.,3223.000000,1568.000000,,2.05548469388,193,.,.,96.000000,49.000000,,1.95918367347,796,.,.,484.000000,251.000000,,1.92828685259
INDEL,I16_PLUS,cov60-80,ALL,*,QUAL,*,0.579336,0.915152,0.459016,0.709514,3,8,35141832.000000,21471094.000000,0.000000,271,.,.,179.000000,92.000000,,1.94565217391,157,.,.,88.000000,69.000000,,1.27536231884,114,.,.,91.000000,23.000000,,3.95652173913,305,.,.,147.000000,131.000000,,1.12213740458,151,.,.,66.000000,69.000000,,0.95652173913,14,.,.,7.000000,4.000000,,1.75,140,.,.,74.000000,58.000000,,1.27586206897
